id,Month,Avg,Max,Min
1fd503e7-d209-40c1-abd0-299af9c7d4de,6,"28,1","32,5","24,5"
1fd503e7-d209-40c1-abd0-299af9c7d4de,7,"28,6","33,0","25,3"
1fd503e7-d209-40c1-abd0-299af9c7d4de,8,"28,8","33,1","25,4"
1fd503e7-d209-40c1-abd0-299af9c7d4de,9,"27,3","32,1","23,6"
1fd503e7-d209-40c1-abd0-299af9c7d4de,10,"25,0","29,9","21,0"
1fd503e7-d209-40c1-abd0-299af9c7d4de,11,"21,6","26,6","17,4"
1fd503e7-d209-40c1-abd0-299af9c7d4de,12,"19,1","24,2","14,8"
39e15d15-ec4c-4ba9-9cd5-6775945aad8f,1,"5,4","8,3","2,4"
39e15d15-ec4c-4ba9-9cd5-6775945aad8f,2,"6,0","9,4","3,0"
39e15d15-ec4c-4ba9-9cd5-6775945aad8f,3,"6,5","10,9","3,3"
39e15d15-ec4c-4ba9-9cd5-6775945aad8f,4,"7,9","12,8","4,2"
39e15d15-ec4c-4ba9-9cd5-6775945aad8f,5,"11,3","16,5","7,3"
39e15d15-ec4c-4ba9-9cd5-6775945aad8f,6,"13,9","18,9","10,0"
39e15d15-ec4c-4ba9-9cd5-6775945aad8f,7,"15,4","20,3","11,7"
39e15d15-ec4c-4ba9-9cd5-6775945aad8f,8,"15,1","19,9","11,4"
39e15d15-ec4c-4ba9-9cd5-6775945aad8f,9,"13,2","17,8","9,6"
39e15d15-ec4c-4ba9-9cd5-6775945aad8f,10,"10,8","14,6","7,6"
39e15d15-ec4c-4ba9-9cd5-6775945aad8f,11,"7,7","11,0","4,8"
39e15d15-ec4c-4ba9-9cd5-6775945aad8f,12,"6,7","9,5","3,8"
c0cc2c39-9e57-4edd-8696-2119a96ca6cb,1,"3,3","7,5","-0,6"
c0cc2c39-9e57-4edd-8696-2119a96ca6cb,2,"5,2","10,1","0,7"
c0cc2c39-9e57-4edd-8696-2119a96ca6cb,3,"9,3","14,7","4,5"
c0cc2c39-9e57-4edd-8696-2119a96ca6cb,4,"14,9","20,4","9,6"
c0cc2c39-9e57-4edd-8696-2119a96ca6cb,5,"19,7","24,8","15,0"
c0cc2c39-9e57-4edd-8696-2119a96ca6cb,6,"24,8","29,8","20,0"
c0cc2c39-9e57-4edd-8696-2119a96ca6cb,7,"27,5","32,4","23,1"
c0cc2c39-9e57-4edd-8696-2119a96ca6cb,8,"26,4","31,2","22,1"
c0cc2c39-9e57-4edd-8696-2119a96ca6cb,9,"23,0","27,7","18,7"
c0cc2c39-9e57-4edd-8696-2119a96ca6cb,10,"16,8","21,8","12,2"
c0cc2c39-9e57-4edd-8696-2119a96ca6cb,11,"10,4","15,2","5,7"
c0cc2c39-9e57-4edd-8696-2119a96ca6cb,12,"6,2","10,5","2,2"
dd54b0e6-43e7-4be6-9eb4-5e4863f25f52,1,"23,8","27,5","20,2"
dd54b0e6-43e7-4be6-9eb4-5e4863f25f52,2,"24,6","30,1","19,6"
dd54b0e6-43e7-4be6-9eb4-5e4863f25f52,3,"24,5","30,8","18,7"
dd54b0e6-43e7-4be6-9eb4-5e4863f25f52,4,"23,3","29,8","16,5"
dd54b0e6-43e7-4be6-9eb4-5e4863f25f52,5,"20,3","28,1","11,7"
dd54b0e6-43e7-4be6-9eb4-5e4863f25f52,6,"17,6","25,4","9,4"
dd54b0e6-43e7-4be6-9eb4-5e4863f25f52,7,"16,9","25,8","7,8"
dd54b0e6-43e7-4be6-9eb4-5e4863f25f52,8,"21,0","29,8","11,9"
dd54b0e6-43e7-4be6-9eb4-5e4863f25f52,9,"25,2","33,2","16,7"
dd54b0e6-43e7-4be6-9eb4-5e4863f25f52,10,"28,0","34,5","20,2"
dd54b0e6-43e7-4be6-9eb4-5e4863f25f52,11,"27,0","32,6","21,0"
dd54b0e6-43e7-4be6-9eb4-5e4863f25f52,12,"25,8","30,8","20,9"
09323a57-0f0c-4190-9ce5-e689efe6137d,1,"-0,4","2,9","-3,5"
09323a57-0f0c-4190-9ce5-e689efe6137d,2,"1,6","5,8","-2,0"
09323a57-0f0c-4190-9ce5-e689efe6137d,3,"4,3","10,2","-0,9"
09323a57-0f0c-4190-9ce5-e689efe6137d,4,"9,1","15,0","3,5"
09323a57-0f0c-4190-9ce5-e689efe6137d,5,"13,9","19,7","8,2"
09323a57-0f0c-4190-9ce5-e689efe6137d,6,"19,1","25,0","13,3"
09323a57-0f0c-4190-9ce5-e689efe6137d,7,"20,0","26,0","14,3"
09323a57-0f0c-4190-9ce5-e689efe6137d,8,"20,0","26,2","14,5"
09323a57-0f0c-4190-9ce5-e689efe6137d,9,"15,1","20,7","10,3"
09323a57-0f0c-4190-9ce5-e689efe6137d,10,"9,8","15,3","5,3"
09323a57-0f0c-4190-9ce5-e689efe6137d,11,"4,6","8,3","1,3"
09323a57-0f0c-4190-9ce5-e689efe6137d,12,"1,5","4,5","-1,5"
87177e3c-1535-45af-a1e7-e65357f2c0d3,1,"9,5","17,0","5,2"
87177e3c-1535-45af-a1e7-e65357f2c0d3,2,"10,9","17,6","5,7"
87177e3c-1535-45af-a1e7-e65357f2c0d3,3,"14,0","18,5","6,0"
87177e3c-1535-45af-a1e7-e65357f2c0d3,4,"19,4","27,8","12,3"
87177e3c-1535-45af-a1e7-e65357f2c0d3,5,"24,0","31,6","15,8"
87177e3c-1535-45af-a1e7-e65357f2c0d3,6,"27,1","34,8","19,2"
87177e3c-1535-45af-a1e7-e65357f2c0d3,7,"28,7","35,9","21,8"
87177e3c-1535-45af-a1e7-e65357f2c0d3,8,"28,6","35,7","21,8"
87177e3c-1535-45af-a1e7-e65357f2c0d3,9,"26,8","34,5","19,9"
87177e3c-1535-45af-a1e7-e65357f2c0d3,10,"22,4","29,7","16,1"
87177e3c-1535-45af-a1e7-e65357f2c0d3,11,"15,9","23,6","11,0"
87177e3c-1535-45af-a1e7-e65357f2c0d3,12,"11,8","19,0","6,9"
50dc5be0-a23e-4da3-aecc-f5f095c26bdb,1,"10,6","14,7","8,0"
50dc5be0-a23e-4da3-aecc-f5f095c26bdb,2,"11,3","15,4","8,2"
50dc5be0-a23e-4da3-aecc-f5f095c26bdb,3,"13,1","16,7","9,0"
50dc5be0-a23e-4da3-aecc-f5f095c26bdb,4,"17,2","21,5","12,8"
50dc5be0-a23e-4da3-aecc-f5f095c26bdb,5,"21,3","26,2","16,9"
50dc5be0-a23e-4da3-aecc-f5f095c26bdb,6,"26,1","32,0","22,2"
50dc5be0-a23e-4da3-aecc-f5f095c26bdb,7,"29,5","35,2","25,5"
50dc5be0-a23e-4da3-aecc-f5f095c26bdb,8,"29,2","34,6","25,0"
50dc5be0-a23e-4da3-aecc-f5f095c26bdb,9,"25,1","30,2","21,2"
50dc5be0-a23e-4da3-aecc-f5f095c26bdb,10,"20,4","25,2","17,4"
50dc5be0-a23e-4da3-aecc-f5f095c26bdb,11,"16,4","20,4","13,7"
50dc5be0-a23e-4da3-aecc-f5f095c26bdb,12,"12,4","16,3","10,3"
769e57b7-a2fe-4eb9-8d39-4c7a0b940c02,1,"28,6","31,1","26,6"
769e57b7-a2fe-4eb9-8d39-4c7a0b940c02,2,"29,0","31,5","27,0"
769e57b7-a2fe-4eb9-8d39-4c7a0b940c02,3,"29,6","32,0","27,3"
769e57b7-a2fe-4eb9-8d39-4c7a0b940c02,4,"30,2","32,6","27,7"
769e57b7-a2fe-4eb9-8d39-4c7a0b940c02,5,"29,7","32,1","27,4"
769e57b7-a2fe-4eb9-8d39-4c7a0b940c02,6,"29,7","32,0","27,6"
769e57b7-a2fe-4eb9-8d39-4c7a0b940c02,7,"29,3","31,7","27,0"
769e57b7-a2fe-4eb9-8d39-4c7a0b940c02,8,"29,1","31,4","26,7"
769e57b7-a2fe-4eb9-8d39-4c7a0b940c02,9,"28,8","31,2","26,4"
769e57b7-a2fe-4eb9-8d39-4c7a0b940c02,10,"28,7","30,9","26,2"
769e57b7-a2fe-4eb9-8d39-4c7a0b940c02,11,"28,6","30,9","26,2"
769e57b7-a2fe-4eb9-8d39-4c7a0b940c02,12,"28,6","31,0","26,4"
163cf783-592c-448f-b33c-f28ac7cce617,1,"10,8","17,0","5,2"
163cf783-592c-448f-b33c-f28ac7cce617,2,"12,9","19,1","7,4"
163cf783-592c-448f-b33c-f28ac7cce617,3,"17,5","24,2","12,4"
163cf783-592c-448f-b33c-f28ac7cce617,4,"20,9","27,2","15,3"
163cf783-592c-448f-b33c-f28ac7cce617,5,"24,8","30,8","19,8"
163cf783-592c-448f-b33c-f28ac7cce617,6,"28,6","34,9","23,3"
163cf783-592c-448f-b33c-f28ac7cce617,7,"30,2","37,2","24,7"
163cf783-592c-448f-b33c-f28ac7cce617,8,"30,3","37,4","24,6"
163cf783-592c-448f-b33c-f28ac7cce617,9,"27,7","34,2","22,1"
163cf783-592c-448f-b33c-f28ac7cce617,10,"22,4","29,3","16,4"
163cf783-592c-448f-b33c-f28ac7cce617,11,"16,5","22,6","11,0"
163cf783-592c-448f-b33c-f28ac7cce617,12,"13,2","19,4","7,7"
e3597f71-7e84-47f9-b3f2-567398c8fcdd,1,"28,4","31,0","25,8"
e3597f71-7e84-47f9-b3f2-567398c8fcdd,2,"28,1","30,9","25,7"
e3597f71-7e84-47f9-b3f2-567398c8fcdd,3,"28,4","31,4","25,7"
e3597f71-7e84-47f9-b3f2-567398c8fcdd,4,"28,2","30,7","25,8"
e3597f71-7e84-47f9-b3f2-567398c8fcdd,5,"28,0","30,2","25,7"
e3597f71-7e84-47f9-b3f2-567398c8fcdd,6,"27,5","29,5","25,6"
e3597f71-7e84-47f9-b3f2-567398c8fcdd,7,"27,1","29,1","25,2"
e3597f71-7e84-47f9-b3f2-567398c8fcdd,8,"27,0","29,2","24,9"
e3597f71-7e84-47f9-b3f2-567398c8fcdd,9,"27,4","29,8","25,1"
e3597f71-7e84-47f9-b3f2-567398c8fcdd,10,"27,7","30,1","25,4"
e3597f71-7e84-47f9-b3f2-567398c8fcdd,11,"27,9","30,5","25,5"
e3597f71-7e84-47f9-b3f2-567398c8fcdd,12,"28,0","30,6","25,6"
e8ad2770-6863-4e5c-a993-04884328802e,1,"27,4","31,0","24,7"
e8ad2770-6863-4e5c-a993-04884328802e,2,"27,7","31,4","25,0"
e8ad2770-6863-4e5c-a993-04884328802e,3,"28,0","31,8","25,2"
e8ad2770-6863-4e5c-a993-04884328802e,4,"27,6","31,5","24,7"
e8ad2770-6863-4e5c-a993-04884328802e,5,"26,6","30,5","24,4"
e8ad2770-6863-4e5c-a993-04884328802e,6,"23,8","27,6","21,6"
e8ad2770-6863-4e5c-a993-04884328802e,7,"22,3","25,7","20,0"
e8ad2770-6863-4e5c-a993-04884328802e,8,"22,1","25,8","19,9"
e8ad2770-6863-4e5c-a993-04884328802e,9,"23,4","27,0","21,2"
e8ad2770-6863-4e5c-a993-04884328802e,10,"25,4","28,7","23,2"
e8ad2770-6863-4e5c-a993-04884328802e,11,"26,7","29,8","24,3"
e8ad2770-6863-4e5c-a993-04884328802e,12,"27,0","30,5","24,4"
ae842628-e555-44fe-881f-93ac5378c589,1,"12,5","17,4","7,8"
ae842628-e555-44fe-881f-93ac5378c589,2,"15,7","20,6","11,2"
ae842628-e555-44fe-881f-93ac5378c589,3,"19,2","24,0","14,6"
ae842628-e555-44fe-881f-93ac5378c589,4,"21,7","26,2","17,1"
ae842628-e555-44fe-881f-93ac5378c589,5,"25,6","30,2","21,3"
ae842628-e555-44fe-881f-93ac5378c589,6,"28,4","32,8","24,5"
ae842628-e555-44fe-881f-93ac5378c589,7,"29,1","33,7","25,3"
ae842628-e555-44fe-881f-93ac5378c589,8,"29,2","33,7","25,3"
ae842628-e555-44fe-881f-93ac5378c589,9,"27,5","31,8","23,6"
ae842628-e555-44fe-881f-93ac5378c589,10,"23,4","28,1","18,9"
ae842628-e555-44fe-881f-93ac5378c589,11,"17,9","22,5","13,4"
ae842628-e555-44fe-881f-93ac5378c589,12,"15,2","19,8","10,9"
4574d558-f5fa-4e6e-bead-e21b8cf0edcc,1,"27,6","31,8","24,6"
4574d558-f5fa-4e6e-bead-e21b8cf0edcc,2,"27,6","31,5","24,6"
4574d558-f5fa-4e6e-bead-e21b8cf0edcc,3,"27,6","31,8","24,6"
4574d558-f5fa-4e6e-bead-e21b8cf0edcc,4,"27,7","32,1","24,7"
4574d558-f5fa-4e6e-bead-e21b8cf0edcc,5,"27,5","31,8","24,8"
4574d558-f5fa-4e6e-bead-e21b8cf0edcc,6,"26,8","31,0","24,2"
4574d558-f5fa-4e6e-bead-e21b8cf0edcc,7,"26,4","30,5","23,9"
4574d558-f5fa-4e6e-bead-e21b8cf0edcc,8,"26,5","30,6","23,8"
4574d558-f5fa-4e6e-bead-e21b8cf0edcc,9,"26,7","31,1","23,8"
4574d558-f5fa-4e6e-bead-e21b8cf0edcc,10,"27,2","31,9","24,3"
4574d558-f5fa-4e6e-bead-e21b8cf0edcc,11,"27,5","32,1","24,5"
4574d558-f5fa-4e6e-bead-e21b8cf0edcc,12,"27,6","31,9","24,5"
fa34b503-34f8-42a2-b918-a96c507e1378,1,"27,5","29,8","25,4"
fa34b503-34f8-42a2-b918-a96c507e1378,2,"27,3","29,6","25,2"
fa34b503-34f8-42a2-b918-a96c507e1378,3,"27,2","29,0","25,2"
fa34b503-34f8-42a2-b918-a96c507e1378,4,"25,5","27,2","23,7"
fa34b503-34f8-42a2-b918-a96c507e1378,5,"22,4","24,2","21,0"
fa34b503-34f8-42a2-b918-a96c507e1378,6,"20,9","22,5","19,4"
fa34b503-34f8-42a2-b918-a96c507e1378,7,"19,7","21,6","18,5"
fa34b503-34f8-42a2-b918-a96c507e1378,8,"20,6","22,8","18,9"
fa34b503-34f8-42a2-b918-a96c507e1378,9,"22,4","25,0","20,6"
fa34b503-34f8-42a2-b918-a96c507e1378,10,"24,6","27,0","22,4"
fa34b503-34f8-42a2-b918-a96c507e1378,11,"26,0","28,6","23,9"
fa34b503-34f8-42a2-b918-a96c507e1378,12,"26,9","29,5","24,8"
677fa6ef-b91a-4438-a73d-d497fc7cf2d8,1,"20,6","27,5","15,4"
677fa6ef-b91a-4438-a73d-d497fc7cf2d8,2,"19,7","26,5","14,4"
677fa6ef-b91a-4438-a73d-d497fc7cf2d8,3,"18,4","24,7","13,5"
677fa6ef-b91a-4438-a73d-d497fc7cf2d8,4,"15,1","20,5","10,5"
677fa6ef-b91a-4438-a73d-d497fc7cf2d8,5,"12,2","16,8","8,4"
677fa6ef-b91a-4438-a73d-d497fc7cf2d8,6,"9,9","13,9","6,3"
677fa6ef-b91a-4438-a73d-d497fc7cf2d8,7,"9,6","13,5","6,1"
677fa6ef-b91a-4438-a73d-d497fc7cf2d8,8,"10,6","14,9","6,8"
677fa6ef-b91a-4438-a73d-d497fc7cf2d8,9,"12,3","17,5","7,9"
677fa6ef-b91a-4438-a73d-d497fc7cf2d8,10,"14,8","20,8","9,6"
677fa6ef-b91a-4438-a73d-d497fc7cf2d8,11,"16,5","22,8","11,5"
677fa6ef-b91a-4438-a73d-d497fc7cf2d8,12,"18,7","25,6","13,1"
32ad5264-2d93-468d-84a0-f816c4833366,1,"14,4","23,2","6,3"
32ad5264-2d93-468d-84a0-f816c4833366,2,"16,5","25,6","7,0"
32ad5264-2d93-468d-84a0-f816c4833366,3,"18,4","27,9","9,1"
32ad5264-2d93-468d-84a0-f816c4833366,4,"20,1","29,9","11,8"
32ad5264-2d93-468d-84a0-f816c4833366,5,"20,4","28,8","12,7"
32ad5264-2d93-468d-84a0-f816c4833366,6,"19,1","26,9","12,7"
32ad5264-2d93-468d-84a0-f816c4833366,7,"18,2","25,8","11,9"
32ad5264-2d93-468d-84a0-f816c4833366,8,"18,3","25,6","12,0"
32ad5264-2d93-468d-84a0-f816c4833366,9,"17,8","25,0","12,0"
32ad5264-2d93-468d-84a0-f816c4833366,10,"17,3","24,9","10,6"
32ad5264-2d93-468d-84a0-f816c4833366,11,"16,3","25,0","8,2"
32ad5264-2d93-468d-84a0-f816c4833366,12,"15,2","23,3","6,6"
1a3cc3d3-d65f-481f-acc0-424bd9c3210e,1,"3,9","9,3","-1,4"
1a3cc3d3-d65f-481f-acc0-424bd9c3210e,2,"6,3","12,1","0,4"
1a3cc3d3-d65f-481f-acc0-424bd9c3210e,3,"10,2","16,4","4,0"
1a3cc3d3-d65f-481f-acc0-424bd9c3210e,4,"15,4","22,0","8,7"
1a3cc3d3-d65f-481f-acc0-424bd9c3210e,5,"19,9","25,9","14,2"
1a3cc3d3-d65f-481f-acc0-424bd9c3210e,6,"24,3","30,1","18,6"
1a3cc3d3-d65f-481f-acc0-424bd9c3210e,7,"26,7","32,4","21,5"
1a3cc3d3-d65f-481f-acc0-424bd9c3210e,8,"25,7","31,3","20,6"
1a3cc3d3-d65f-481f-acc0-424bd9c3210e,9,"22,6","28,3","17,6"
1a3cc3d3-d65f-481f-acc0-424bd9c3210e,10,"16,5","22,7","10,8"
1a3cc3d3-d65f-481f-acc0-424bd9c3210e,11,"10,2","16,4","4,1"
1a3cc3d3-d65f-481f-acc0-424bd9c3210e,12,"6,6","12,1","1,1"
5324f69c-3393-469d-b375-8f6e92fa085a,1,"26,3","29,1","24,1"
5324f69c-3393-469d-b375-8f6e92fa085a,2,"26,0","29,0","23,9"
5324f69c-3393-469d-b375-8f6e92fa085a,3,"26,2","29,3","24,0"
5324f69c-3393-469d-b375-8f6e92fa085a,4,"26,8","29,8","24,8"
5324f69c-3393-469d-b375-8f6e92fa085a,5,"27,8","30,6","25,9"
5324f69c-3393-469d-b375-8f6e92fa085a,6,"28,1","30,7","26,2"
5324f69c-3393-469d-b375-8f6e92fa085a,7,"28,0","30,6","26,0"
5324f69c-3393-469d-b375-8f6e92fa085a,8,"28,0","30,7","25,7"
5324f69c-3393-469d-b375-8f6e92fa085a,9,"28,4","31,2","25,7"
5324f69c-3393-469d-b375-8f6e92fa085a,10,"28,1","30,8","25,7"
5324f69c-3393-469d-b375-8f6e92fa085a,11,"27,5","30,3","25,0"
5324f69c-3393-469d-b375-8f6e92fa085a,12,"26,7","29,5","24,5"
fe145875-322b-408f-8ce9-f4d04baf00a7,1,"18,9","29,0","9,9"
fe145875-322b-408f-8ce9-f4d04baf00a7,2,"20,3","30,8","10,3"
fe145875-322b-408f-8ce9-f4d04baf00a7,3,"22,1","32,8","12,6"
fe145875-322b-408f-8ce9-f4d04baf00a7,4,"23,3","33,9","13,9"
fe145875-322b-408f-8ce9-f4d04baf00a7,5,"23,5","32,9","15,7"
fe145875-322b-408f-8ce9-f4d04baf00a7,6,"22,1","30,2","15,8"
fe145875-322b-408f-8ce9-f4d04baf00a7,7,"21,7","29,6","14,7"
fe145875-322b-408f-8ce9-f4d04baf00a7,8,"21,4","29,2","14,8"
fe145875-322b-408f-8ce9-f4d04baf00a7,9,"21,4","28,9","14,8"
fe145875-322b-408f-8ce9-f4d04baf00a7,10,"20,9","28,9","13,7"
fe145875-322b-408f-8ce9-f4d04baf00a7,11,"19,9","29,2","11,4"
fe145875-322b-408f-8ce9-f4d04baf00a7,12,"18,8","28,6","9,6"
bf232406-1a85-47a5-9287-6ba81272a3f0,1,"8,6","11,4","6,0"
bf232406-1a85-47a5-9287-6ba81272a3f0,2,"9,9","13,0","6,8"
bf232406-1a85-47a5-9287-6ba81272a3f0,3,"11,0","14,2","7,7"
bf232406-1a85-47a5-9287-6ba81272a3f0,4,"12,6","16,0","9,3"
bf232406-1a85-47a5-9287-6ba81272a3f0,5,"14,6","18,2","11,4"
bf232406-1a85-47a5-9287-6ba81272a3f0,6,"17,6","20,9","14,7"
bf232406-1a85-47a5-9287-6ba81272a3f0,7,"19,7","22,6","16,7"
bf232406-1a85-47a5-9287-6ba81272a3f0,8,"19,9","23,4","16,9"
bf232406-1a85-47a5-9287-6ba81272a3f0,9,"18,4","21,7","15,1"
bf232406-1a85-47a5-9287-6ba81272a3f0,10,"16,2","19,4","13,1"
bf232406-1a85-47a5-9287-6ba81272a3f0,11,"12,1","15,0","9,5"
bf232406-1a85-47a5-9287-6ba81272a3f0,12,"10,8","13,5","8,2"
2216dc6e-cb6a-4107-b6ea-dceebd9a53eb,1,"4,9","10,6","0,6"
2216dc6e-cb6a-4107-b6ea-dceebd9a53eb,2,"7,3","13,4","2,2"
2216dc6e-cb6a-4107-b6ea-dceebd9a53eb,3,"7,0","13,5","0,7"
2216dc6e-cb6a-4107-b6ea-dceebd9a53eb,4,"12,7","19,7","5,5"
2216dc6e-cb6a-4107-b6ea-dceebd9a53eb,5,"15,4","22,5","7,8"
2216dc6e-cb6a-4107-b6ea-dceebd9a53eb,6,"23,6","31,0","15,5"
2216dc6e-cb6a-4107-b6ea-dceebd9a53eb,7,"24,9","32,2","18,5"
2216dc6e-cb6a-4107-b6ea-dceebd9a53eb,8,"20,6","28,1","13,9"
2216dc6e-cb6a-4107-b6ea-dceebd9a53eb,9,"18,7","26,3","11,7"
2216dc6e-cb6a-4107-b6ea-dceebd9a53eb,10,"14,8","21,8","8,8"
2216dc6e-cb6a-4107-b6ea-dceebd9a53eb,11,"9,1","15,8","3,8"
2216dc6e-cb6a-4107-b6ea-dceebd9a53eb,12,"5,6","11,2","1,3"
5a944377-dccf-4cc1-9234-de053e9cc1d2,1,"28,1","32,3","25,2"
5a944377-dccf-4cc1-9234-de053e9cc1d2,2,"29,2","32,7","26,6"
5a944377-dccf-4cc1-9234-de053e9cc1d2,3,"29,4","32,1","27,1"
5a944377-dccf-4cc1-9234-de053e9cc1d2,4,"29,4","32,2","27,0"
5a944377-dccf-4cc1-9234-de053e9cc1d2,5,"28,6","31,5","26,3"
5a944377-dccf-4cc1-9234-de053e9cc1d2,6,"27,1","30,0","25,1"
5a944377-dccf-4cc1-9234-de053e9cc1d2,7,"26,3","28,7","24,9"
5a944377-dccf-4cc1-9234-de053e9cc1d2,8,"25,9","28,7","24,8"
5a944377-dccf-4cc1-9234-de053e9cc1d2,9,"26,5","28,7","24,4"
5a944377-dccf-4cc1-9234-de053e9cc1d2,10,"27,4","29,9","24,9"
5a944377-dccf-4cc1-9234-de053e9cc1d2,11,"28,6","31,6","25,5"
5a944377-dccf-4cc1-9234-de053e9cc1d2,12,"28,4","32,3","25,6"
9ea78120-75de-4bce-b095-fb0811a3294f,1,"0,8","4,6","-2,7"
9ea78120-75de-4bce-b095-fb0811a3294f,2,"4,2","9,4","0,1"
9ea78120-75de-4bce-b095-fb0811a3294f,3,"6,6","12,7","1,8"
9ea78120-75de-4bce-b095-fb0811a3294f,4,"11,1","17,8","5,0"
9ea78120-75de-4bce-b095-fb0811a3294f,5,"15,3","22,0","9,7"
9ea78120-75de-4bce-b095-fb0811a3294f,6,"20,0","27,0","13,8"
9ea78120-75de-4bce-b095-fb0811a3294f,7,"22,4","29,9","15,3"
9ea78120-75de-4bce-b095-fb0811a3294f,8,"21,8","29,6","15,3"
9ea78120-75de-4bce-b095-fb0811a3294f,9,"17,2","24,1","11,4"
9ea78120-75de-4bce-b095-fb0811a3294f,10,"12,4","17,0","6,7"
9ea78120-75de-4bce-b095-fb0811a3294f,11,"6,8","11,2","3,0"
9ea78120-75de-4bce-b095-fb0811a3294f,12,"2,4","5,7","-0,5"
dfed6949-406d-4064-8c2e-5c794ded2e27,1,"7,1","13,2","2,0"
dfed6949-406d-4064-8c2e-5c794ded2e27,2,"9,2","15,6","3,8"
dfed6949-406d-4064-8c2e-5c794ded2e27,3,"11,0","18,5","5,6"
dfed6949-406d-4064-8c2e-5c794ded2e27,4,"14,6","21,5","8,6"
dfed6949-406d-4064-8c2e-5c794ded2e27,5,"18,9","25,3","13,0"
dfed6949-406d-4064-8c2e-5c794ded2e27,6,"23,8","30,8","18,0"
dfed6949-406d-4064-8c2e-5c794ded2e27,7,"26,6","34,0","20,2"
dfed6949-406d-4064-8c2e-5c794ded2e27,8,"26,3","34,4","19,7"
dfed6949-406d-4064-8c2e-5c794ded2e27,9,"22,0","29,6","16,0"
dfed6949-406d-4064-8c2e-5c794ded2e27,10,"17,4","24,8","11,8"
dfed6949-406d-4064-8c2e-5c794ded2e27,11,"12,9","19,5","7,8"
dfed6949-406d-4064-8c2e-5c794ded2e27,12,"8,5","15,2","3,9"
8221d5a5-e813-4993-9bf6-c2bac26d0cb8,1,"27,3","31,3","24,2"
8221d5a5-e813-4993-9bf6-c2bac26d0cb8,2,"27,0","31,3","23,9"
8221d5a5-e813-4993-9bf6-c2bac26d0cb8,3,"26,6","31,0","23,5"
8221d5a5-e813-4993-9bf6-c2bac26d0cb8,4,"24,8","29,3","21,5"
8221d5a5-e813-4993-9bf6-c2bac26d0cb8,5,"22,7","27,6","19,3"
8221d5a5-e813-4993-9bf6-c2bac26d0cb8,6,"21,7","26,4","18,4"
8221d5a5-e813-4993-9bf6-c2bac26d0cb8,7,"21,4","26,5","17,9"
8221d5a5-e813-4993-9bf6-c2bac26d0cb8,8,"21,4","26,4","17,8"
8221d5a5-e813-4993-9bf6-c2bac26d0cb8,9,"23,2","27,7","19,7"
8221d5a5-e813-4993-9bf6-c2bac26d0cb8,10,"24,1","27,5","21,0"
8221d5a5-e813-4993-9bf6-c2bac26d0cb8,11,"24,6","27,9","21,5"
8221d5a5-e813-4993-9bf6-c2bac26d0cb8,12,"26,0","30,0","23,1"
056161c2-b2c6-40f9-8546-bef688dd90e7,1,"22,1","26,9","18,4"
056161c2-b2c6-40f9-8546-bef688dd90e7,2,"21,5","26,7","18,0"
056161c2-b2c6-40f9-8546-bef688dd90e7,3,"21,0","26,1","17,3"
056161c2-b2c6-40f9-8546-bef688dd90e7,4,"19,0","24,3","15,2"
056161c2-b2c6-40f9-8546-bef688dd90e7,5,"16,8","21,9","12,3"
056161c2-b2c6-40f9-8546-bef688dd90e7,6,"15,3","20,1","10,6"
056161c2-b2c6-40f9-8546-bef688dd90e7,7,"15,2","20,3","9,5"
056161c2-b2c6-40f9-8546-bef688dd90e7,8,"15,8","21,1","10,5"
056161c2-b2c6-40f9-8546-bef688dd90e7,9,"18,4","23,5","13,4"
056161c2-b2c6-40f9-8546-bef688dd90e7,10,"18,4","23,3","14,8"
056161c2-b2c6-40f9-8546-bef688dd90e7,11,"19,5","24,2","15,4"
056161c2-b2c6-40f9-8546-bef688dd90e7,12,"21,1","26,2","17,4"
12ffe1e2-6387-46d6-8bbb-267855faf5f8,1,"27,6","31,8","23,2"
12ffe1e2-6387-46d6-8bbb-267855faf5f8,2,"28,4","33,4","23,9"
12ffe1e2-6387-46d6-8bbb-267855faf5f8,3,"30,0","35,1","25,2"
12ffe1e2-6387-46d6-8bbb-267855faf5f8,4,"30,9","35,9","26,3"
12ffe1e2-6387-46d6-8bbb-267855faf5f8,5,"30,5","35,6","26,4"
12ffe1e2-6387-46d6-8bbb-267855faf5f8,6,"29,8","34,8","26,0"
12ffe1e2-6387-46d6-8bbb-267855faf5f8,7,"29,2","33,5","25,5"
12ffe1e2-6387-46d6-8bbb-267855faf5f8,8,"29,2","33,5","25,4"
12ffe1e2-6387-46d6-8bbb-267855faf5f8,9,"28,5","32,5","25,1"
12ffe1e2-6387-46d6-8bbb-267855faf5f8,10,"28,4","32,1","25,0"
12ffe1e2-6387-46d6-8bbb-267855faf5f8,11,"28,5","31,9","25,0"
12ffe1e2-6387-46d6-8bbb-267855faf5f8,12,"27,6","31,2","23,9"
807e0033-d4ff-4257-bcbc-60da406b8e4d,1,"10,2","17,0","4,6"
807e0033-d4ff-4257-bcbc-60da406b8e4d,2,"12,0","19,2","5,5"
807e0033-d4ff-4257-bcbc-60da406b8e4d,3,"13,8","20,5","7,6"
807e0033-d4ff-4257-bcbc-60da406b8e4d,4,"15,3","21,8","9,5"
807e0033-d4ff-4257-bcbc-60da406b8e4d,5,"20,4","28,3","12,8"
